44646,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44647,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44648,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44649,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4(Fa6)GN
44650,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4GN
44651,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma6)Mb4GNb4(Fa6)GN
44652,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma6)Mb4GNb4GN
44653,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4(Fa6)GN
44654,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4GN
44655,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44656,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44657,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44658,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44659,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44660,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44661,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44662,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44663,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44664,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44665,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44666,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44667,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4GN
44668,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44669,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44670,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44671,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44672,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44673,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44674,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44675,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44676,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44677,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44678,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44679,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44680,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44681,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44682,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44683,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44684,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44685,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44686,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4GN
44687,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44688,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44689,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44690,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44691,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44692,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44693,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4(Fa6)GN
44694,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4GN
44695,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4GN
44696,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2Ma6)Mb4GNb4GN
44697,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4(Fa6)GN
44698,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4GN
44699,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4(Fa6)GN
44700,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4GN
44701,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4(Fa6)GN
44702,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4GN
44703,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44704,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44705,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4GN
44706,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44707,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44708,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb6)Ma6)Mb4GNb4GN
44709,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2Ma6)Mb4GNb4(Fa6)GN
44710,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb2Ma6)Mb4GNb4GN
44711,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2Ma6)Mb4GNb4GN
44712,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4(Fa6)GN
44713,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4GN
44714,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4(Fa6)GN
44715,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4GN
44716,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4(Fa6)GN
44717,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4GN
44718,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4GN
44719,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4GN
44720,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44721,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44722,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44723,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44724,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44725,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44726,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44727,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44728,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4GN
44729,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44730,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44731,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44732,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44733,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44734,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44735,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44736,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44737,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44738,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(GNb6)Ma6)Mb4GNb4GN
44739,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44740,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44741,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44742,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44743,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2Ma6)Mb4GNb4(Fa6)GN
44744,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb2Ma6)Mb4GNb4GN
44745,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44746,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44747,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44748,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44749,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb2Ma6)Mb4GNb4GN
44750,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44751,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4(Fa6)GN
44752,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma3(Ma6)Ma6)Mb4GNb4GN
44753,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4(Fa6)GN
44754,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma6)Mb4GNb4GN
44755,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4(Fa6)GN
44756,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(Ma6Ma6)Mb4GNb4GN
44757,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44758,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44759,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44760,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44761,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4GN
44762,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44763,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44764,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44765,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44766,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44767,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4GN
44768,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44769,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44770,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44771,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44772,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44773,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44774,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44775,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44776,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44777,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44778,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44779,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44780,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44781,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44782,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44783,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44784,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44785,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb2Ma6)Mb4GNb4GN
44786,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
44787,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
44788,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
44789,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
44790,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44791,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
44792,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
44793,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44794,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44795,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
44796,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
44797,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
44798,NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb4)Ma3(GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
