,WT,mgat4a/4b/5,mgat4b,mgat5,mgat1,mgat2/4a/4b/5/st3gal4/6,b4galt1/2,b4galt1,b4galt2,b4galt3,b4galt4,mgat2,fut8,b3gnt2/mgat4a/4b/5,mgat4a/4b,st3gal4/6,st3gal6,b4galt1/3,st3gal4
33,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3550990904162399,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.11646499207210213,0.020913380953608913,0.05528776830222881
34,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.4560869827118847,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.0,0.918876126320638,0.0,0.8444961877368397,0.0,0.11646499207210213,0.07452487170891461,0.05528776830222881
35,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.0,0.13774772604059993,0.24965529920029408,0.9096800640262351,0.9291827908035512,0.9831390507910074,0.0,1.0,0.9522696929238984,0.967584349175912,0.0,0.15959275640490697,0.003842285773227778,0.05528776830222881
36,0.902556869335574,0.0,0.45984641883163485,0.6480240465162117,0.0,0.0,0.4560869827118847,0.29813401967092557,0.7761814597200805,0.8370589574322788,0.9283513738551206,0.0,0.918876126320638,0.0,0.541295712916039,0.0,0.15959275640490697,0.048479847340055185,0.05528776830222881
37,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.38848563339557846,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.4566,0.0,0.0,0.8444961877368397,0.9152173913043479,0.3603438204122507,0.020913380953608913,0.8513162773451983
38,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.5721793867839287,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.0,0.0,0.0,0.8444961877368397,0.9471889055472265,0.4123174497204373,0.07452487170891461,0.875293536027685
39,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.0,0.13774772604059993,0.28100009192021325,0.9429619941829823,0.9489870248122013,0.9831390507910074,0.0,0.0,0.9863818424566086,1.0,0.9621814092953525,0.5529667028290078,0.003842285773227778,1.0
40,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.5721793867839287,0.42354995863590406,0.8044467001112652,0.8541998634190758,0.9283513738551206,0.0,0.0,0.0,0.8444961877368397,0.9471889055472265,0.49570224484686637,0.048479847340055185,0.875293536027685
41,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.7206041804710559,0.36871035940803387,0.5348923461320737,0.6247666742544958,0.7707327227310574,0.0,0.0,0.0,0.0,0.7612068965517241,0.2076107819410832,0.3017870496918435,0.6591686235735179
42,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.38848563339557846,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.0,0.918876126320638,0.0,0.8444961877368397,0.9152173913043479,0.3603438204122507,0.020913380953608913,0.8513162773451983
43,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.13774772604059993,0.21842081073628086,0.7866833238985731,0.8354655133166401,0.9169858451290589,0.0,0.918876126320638,0.0,0.8444961877368397,0.9198275862068965,0.3860635900859551,0.003842285773227778,0.875293536027685
44,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.5721793867839287,0.2757054876367313,0.527123309063226,0.6158433872069201,0.7707327227310574,0.0,0.5952154762932895,0.0,0.0,0.7612068965517241,0.2076107819410832,0.048479847340055185,0.6591686235735179
45,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
46,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.043592022116903634,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
47,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
48,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
49,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
50,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
51,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
52,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
53,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
54,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
55,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.24679236190590925,0.22139902564573946,0.5897636104550158,0.6243569314819032,0.8233971690258117,0.3883,0.8349886288395658,0.0,0.6633337898917956,0.0,0.047116748727363766,0.020913380953608913,0.0
56,0.7901686573434967,0.7388252678241596,0.5160757858475671,0.8482802798856806,0.0,0.0,0.06999578338654297,0.20672855961025824,0.6928887934568311,0.6958115183246075,0.8746461282264779,0.0,1.0,0.6675567423230974,0.6067205405652194,0.0,0.03585078861720771,0.003842285773227778,0.0
57,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3550990904162399,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.4566,0.0,0.0,0.8444961877368397,0.0,0.11646499207210213,0.020913380953608913,0.05528776830222881
58,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.4560869827118847,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.0,0.0,0.0,0.8444961877368397,0.0,0.11646499207210213,0.07452487170891461,0.05528776830222881
59,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.0,0.13774772604059993,0.24965529920029408,0.9096800640262351,0.9291827908035512,0.9831390507910074,0.0,0.0,0.9522696929238984,0.967584349175912,0.0,0.15959275640490697,0.003842285773227778,0.05528776830222881
60,0.902556869335574,0.0,0.45984641883163485,0.6480240465162117,0.0,0.0,0.4560869827118847,0.29813401967092557,0.7761814597200805,0.8370589574322788,0.9283513738551206,0.0,0.0,0.0,0.541295712916039,0.0,0.15959275640490697,0.048479847340055185,0.05528776830222881
61,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3550990904162399,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.0,0.918876126320638,0.0,0.8444961877368397,0.0,0.11646499207210213,0.020913380953608913,0.05528776830222881
62,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.13774772604059993,0.19248092655574955,0.7363797848874661,0.7936717505121785,0.9169858451290589,0.0,0.918876126320638,0.0,0.8444961877368397,0.0,0.11646499207210213,0.003842285773227778,0.05528776830222881
63,0.902556869335574,0.0,0.45984641883163485,0.6480240465162117,0.0,0.0,0.13774772604059993,0.20053313723687832,0.7666360850299635,0.8229911222399272,0.9169858451290589,0.0,0.918876126320638,0.0,0.541295712916039,0.0,0.15959275640490697,0.003842285773227778,0.05528776830222881
64,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.4560869827118847,0.234010478904311,0.5141814206796932,0.6033689961302072,0.7707327227310574,0.0,0.5952154762932895,0.0,0.0,0.0,0.09832262371693232,0.048479847340055185,0.05528776830222881
65,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.38848563339557846,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.0,0.0,0.0,0.8444961877368397,0.9152173913043479,0.3603438204122507,0.020913380953608913,0.8513162773451983
66,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.13774772604059993,0.21842081073628086,0.7866833238985731,0.8354655133166401,0.9169858451290589,0.0,0.0,0.0,0.8444961877368397,0.9198275862068965,0.3860635900859551,0.003842285773227778,0.875293536027685
67,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.5721793867839287,0.2757054876367313,0.527123309063226,0.6158433872069201,0.7707327227310574,0.0,0.0,0.0,0.0,0.7612068965517241,0.2076107819410832,0.048479847340055185,0.6591686235735179
68,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
69,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.13774772604059993,0.20053313723687832,0.7826816842023073,0.8354655133166401,0.9169858451290589,0.0,0.918876126320638,0.0,0.8444961877368397,0.8878560719640181,0.3340899607777686,0.003842285773227778,0.8513162773451983
70,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.38848563339557846,0.19755492232741975,0.5203888422573153,0.6158433872069201,0.7707327227310574,0.0,0.5952154762932895,0.0,0.0,0.7612068965517241,0.2076107819410832,0.014956548647463833,0.6591686235735179
71,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.13774772604059993,0.1364095964702638,0.5143180620351755,0.6017755520145686,0.7593671940049957,0.0,0.5952154762932895,0.0,0.0,0.7338455772113943,0.18135692230660103,0.003842285773227778,0.6591686235735179
72,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
73,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.0,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
74,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
75,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
76,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.043592022116903634,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
77,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
78,0.052037692815557285,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.0,0.010548276725360928,0.0,0.004943764676801384
79,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
80,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
81,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
82,0.052037692815557285,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.09557532314247057,0.0,0.08473725060493996,0.0,0.003938913460736043,0.0,0.0
83,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
84,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
85,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
86,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
87,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.0,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
88,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
89,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.24679236190590925,0.22139902564573946,0.5897636104550158,0.6243569314819032,0.8233971690258117,0.3883,0.0,0.0,0.6633337898917956,0.0,0.047116748727363766,0.020913380953608913,0.0
90,0.7901686573434967,0.7388252678241596,0.5160757858475671,0.8482802798856806,0.0,0.0,0.06999578338654297,0.20672855961025824,0.6928887934568311,0.6958115183246075,0.8746461282264779,0.0,0.0,0.6675567423230974,0.6067205405652194,0.0,0.03585078861720771,0.003842285773227778,0.0
91,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.24679236190590925,0.22139902564573946,0.5897636104550158,0.6243569314819032,0.8233971690258117,0.0,0.8349886288395658,0.0,0.6633337898917956,0.0,0.047116748727363766,0.020913380953608913,0.0
92,0.7431426685072924,0.0,0.45984641883163485,0.6268355178870603,0.0,0.0,0.06999578338654297,0.1748322456108098,0.6111577426848075,0.6285454131572957,0.8192756036636135,0.0,0.918876126320638,0.0,0.541295712916039,0.0,0.03585078861720771,0.003842285773227778,0.0
93,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3550990904162399,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.0,0.0,0.0,0.8444961877368397,0.0,0.11646499207210213,0.020913380953608913,0.05528776830222881
94,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.13774772604059993,0.19248092655574955,0.7363797848874661,0.7936717505121785,0.9169858451290589,0.0,0.0,0.0,0.8444961877368397,0.0,0.11646499207210213,0.003842285773227778,0.05528776830222881
95,0.902556869335574,0.0,0.45984641883163485,0.6480240465162117,0.0,0.0,0.13774772604059993,0.20053313723687832,0.7666360850299635,0.8229911222399272,0.9169858451290589,0.0,0.0,0.0,0.541295712916039,0.0,0.15959275640490697,0.003842285773227778,0.05528776830222881
96,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.4560869827118847,0.234010478904311,0.5141814206796932,0.6033689961302072,0.7707327227310574,0.0,0.0,0.0,0.0,0.0,0.09832262371693232,0.048479847340055185,0.05528776830222881
97,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.13774772604059993,0.19248092655574955,0.7363797848874661,0.7936717505121785,0.9169858451290589,0.0,0.918876126320638,0.0,0.8444961877368397,0.0,0.11646499207210213,0.003842285773227778,0.05528776830222881
98,0.902556869335574,0.0,0.45984641883163485,0.6480240465162117,0.0,0.0,0.07993494367809166,0.20053313723687832,0.7666360850299635,0.8229911222399272,0.9169858451290589,0.0,0.918876126320638,0.0,0.541295712916039,0.0,0.15959275640490697,0.003842285773227778,0.05528776830222881
99,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.3550990904162399,0.19755492232741975,0.5107068262117161,0.6033689961302072,0.7707327227310574,0.0,0.5952154762932895,0.0,0.0,0.0,0.09832262371693232,0.014956548647463833,0.05528776830222881
100,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.13774772604059993,0.1364095964702638,0.5046360459895763,0.5893011609378557,0.7593671940049957,0.0,0.5952154762932895,0.0,0.0,0.0,0.09832262371693232,0.003842285773227778,0.05528776830222881
101,0.052037692815557285,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.09557532314247057,0.0,0.08473725060493996,0.0,0.003938913460736043,0.0,0.0
102,0.052037692815557285,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.0,0.010548276725360928,0.0,0.004943764676801384
103,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.13774772604059993,0.20053313723687832,0.7826816842023073,0.8354655133166401,0.9169858451290589,0.0,0.0,0.0,0.8444961877368397,0.8878560719640181,0.3340899607777686,0.003842285773227778,0.8513162773451983
104,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.38848563339557846,0.19755492232741975,0.5203888422573153,0.6158433872069201,0.7707327227310574,0.0,0.0,0.0,0.0,0.7612068965517241,0.2076107819410832,0.014956548647463833,0.6591686235735179
105,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.13774772604059993,0.1364095964702638,0.5143180620351755,0.6017755520145686,0.7593671940049957,0.0,0.0,0.0,0.0,0.7338455772113943,0.18135692230660103,0.003842285773227778,0.6591686235735179
106,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
107,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.0,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
108,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
109,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
110,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.13774772604059993,0.1364095964702638,0.5143180620351755,0.6017755520145686,0.7593671940049957,0.0,0.5952154762932895,0.0,0.0,0.7338455772113943,0.18135692230660103,0.003842285773227778,0.6591686235735179
111,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.0,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
112,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
113,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.0,0.31371814092953526,0.02560293749478428,0.0,0.14979606970708192
114,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
115,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.0,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
116,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
117,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
118,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
119,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
120,0.052037692815557285,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.0,0.010548276725360928,0.0,0.004943764676801384
121,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
122,0.052037692815557285,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.0,0.010548276725360928,0.0,0.004943764676801384
123,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
124,0.052037692815557285,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.0,0.0,0.08473725060493996,0.0,0.003938913460736043,0.0,0.0
125,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
126,0.052037692815557285,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.09557532314247057,0.0,0.08473725060493996,0.0,0.003938913460736043,0.0,0.0
127,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
128,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.0,0.0,0.18116239784504407,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
129,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.011619190404797601,0.0017191020612534426,0.0,0.006962468586495282
130,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.0,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
131,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.24679236190590925,0.22139902564573946,0.5897636104550158,0.6243569314819032,0.8233971690258117,0.0,0.0,0.0,0.6633337898917956,0.0,0.047116748727363766,0.020913380953608913,0.0
132,0.7431426685072924,0.0,0.45984641883163485,0.6268355178870603,0.0,0.0,0.06999578338654297,0.1748322456108098,0.6111577426848075,0.6285454131572957,0.8192756036636135,0.0,0.0,0.0,0.541295712916039,0.0,0.03585078861720771,0.003842285773227778,0.0
133,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.13774772604059993,0.15984925085026197,0.5795545491811279,0.6084224903255179,0.8159450457951707,0.0,0.8349886288395658,0.0,0.6633337898917956,0.0,0.047116748727363766,0.003842285773227778,0.0
134,0.7431426685072924,0.0,0.45984641883163485,0.6268355178870603,0.0,0.0,0.06999578338654297,0.1748322456108098,0.6111577426848075,0.6285454131572957,0.8192756036636135,0.0,0.918876126320638,0.0,0.541295712916039,0.0,0.03585078861720771,0.003842285773227778,0.0
