"","Coef","naiveSE","naiveZ","robustSE","robustZ","vars","response","robustPr","data"
"motif_abundance_dropped.scale(X141)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X141","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X142)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X142","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X5)1",0.0125976337330467,0.136363564602597,0.0923826959918496,0.0792758931541719,0.158908758158642,"X5","DPP",0.873740760366639,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X20)",0.26493979237039,0.183149940979422,1.44657317907712,0.0839513856434119,3.15587158377274,"X20","DPP",0.00160019295502082,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X26)1",0.0701701809026638,0.0849962851705146,0.825567620536503,0.0555809670162166,1.2624857873054,"X26","DPP",0.206774037321699,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X29)1",0.20827762851419,0.129251836591385,1.61140943143916,0.0572883303385588,3.6356030501033,"X29","DPP",0.000277331101298751,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X37)",0.109819571114931,0.124610511292455,0.881302628292643,0.0752951706175255,1.45852078180124,"X37","DPP",0.144697051182656,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X38)",0.260612503331296,0.153785911315228,1.69464485467135,0.0953052487855977,2.73450315331089,"X38","DPP",0.00624744969789866,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X40)1",-0.211571823200158,0.139714081027588,-1.51431997150223,0.133195602079234,-1.5884294969011,"X40","DPP",0.112189251865088,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X41)",0.0131152840806195,0.112321680901469,0.116765382919479,0.048925190010229,0.268068127642988,"X41","DPP",0.788646878685834,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X43)1",0.101587349124143,0.0837717949767089,1.21266769026959,0.050031034996873,2.03048665954027,"X43","DPP",0.0423070958413028,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X45)1",0.20827762851419,0.129251836591385,1.61140943143916,0.0572883303385588,3.6356030501033,"X45","DPP",0.000277331101298751,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X46)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X46","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X51)1",0.20827762851419,0.129251836591385,1.61140943143916,0.0572883303385588,3.6356030501033,"X51","DPP",0.000277331101298751,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X53)1",0.0731414723593158,0.131991796018231,0.554136503674922,0.14375653952512,0.508787096579596,"X53","DPP",0.610901464892692,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X61)",0.109819571114931,0.124610511292455,0.881302628292643,0.0752951706175255,1.45852078180124,"X61","DPP",0.144697051182656,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X62)",0.0131152840806195,0.112321680901469,0.116765382919479,0.048925190010229,0.268068127642988,"X62","DPP",0.788646878685834,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X63)1",-0.593363407788497,0.146928918891205,-4.03843853385907,0.195025669544138,-3.04248876148177,"X63","DPP",0.00234630578584231,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X64)1",0.101587349124143,0.0837717949767089,1.21266769026959,0.050031034996873,2.03048665954027,"X64","DPP",0.0423070958413028,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X65)1",0.101587349124143,0.0837717949767089,1.21266769026959,0.050031034996873,2.03048665954027,"X65","DPP",0.0423070958413028,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X66)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X66","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X73)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X73","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X74)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X74","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X75)1",0.20827762851419,0.129251836591385,1.61140943143916,0.0572883303385588,3.6356030501033,"X75","DPP",0.000277331101298751,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X76)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X76","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X79)1",0.0640603094183985,0.0840684341708099,0.762001933903527,0.073816847997876,0.867827754176685,"X79","DPP",0.38548863385732,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X80)1",0.0731414723593158,0.131991796018231,0.554136503674922,0.14375653952512,0.508787096579596,"X80","DPP",0.610901464892692,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X81)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X81","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X85)1",0.647980739651599,0.15676427802213,4.13347190971739,0.0882275605252184,7.3444254357048,"X85","DPP",2.06644853729926e-13,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X86)",-0.0559622810151865,0.121547616793643,-0.460414465469911,0.0745085548868319,-0.751085309602171,"X86","DPP",0.452601316148076,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X88)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X88","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X97)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X97","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X98)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X98","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X99)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X99","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X100)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X100","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X101)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X101","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X102)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X102","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X103)1",0.0640603094183985,0.0840684341708099,0.762001933903527,0.073816847997876,0.867827754176685,"X103","DPP",0.38548863385732,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X104)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X104","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X108)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X108","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X109)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X109","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X110)1",0.647980739651599,0.15676427802213,4.13347190971739,0.0882275605252184,7.3444254357048,"X110","DPP",2.06644853729926e-13,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X112)1",0.608259892817893,0.18656450052535,3.26031957368676,0.0928509552077657,6.55092768250833,"X112","DPP",5.71807463450213e-11,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X113)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X113","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X116)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X116","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X117)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X117","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X121)1",0.0559472454422147,0.112375434121191,0.497860105099825,0.0509511516665229,1.09805654263502,"X121","DPP",0.272179799956854,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X122)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X122","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X123)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X123","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X124)1",0.137743098859225,0.132773184420074,1.03743161287318,0.0826262436312938,1.66706233765003,"X124","DPP",0.0955020100634811,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X126)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X126","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X127)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X127","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X128)1",0.225069223622295,0.0934878710844037,2.40746977133639,0.067837859926931,3.31775241531381,"X128","DPP",0.000907448817350581,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X130)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X130","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X131)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X131","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X135)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X135","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X136)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X136","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X140)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X140","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X141)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X141","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X142)1",-0.0412716427532698,0.0907955323717602,-0.454555875990506,0.0341174272053407,-1.20969387594412,"X142","DPP",0.226396380661553,"motif_abundance_dropped"
"motif_abundance_dropped_more.scale(X1)",0.0161522977637692,0.102237128625928,0.157988570110065,0.00663608029133218,2.43401180435787,"X1","secretor",0.0149325081000325,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X3)",0.00436346681384863,0.0820661895261537,0.0531700915936645,0.00419105654648331,1.04113766193634,"X3","secretor",0.297811662414526,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X5)",0.0295856131656277,0.12130533040857,0.24389376019982,0.00812648753713544,3.64063970201529,"X5","secretor",0.000271961493639389,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X10)",0.003816770315267,0.0838973975271979,0.045493310016317,0.00509115878699546,0.749685970317076,"X10","secretor",0.453443859209469,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X20)",0.00441774448088856,0.0819099650780652,0.0539341516832314,0.00418602191374723,1.0553562718772,"X20","secretor",0.291262414022697,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X22)",0.000284910850468413,0.0738338432443307,0.00385881105397137,0.00356912145594401,0.0798266055064958,"X22","secretor",0.93637516370859,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X25)",0.0089508635036278,0.10288622350443,0.0869976873360733,0.00441083448734657,2.02929026906479,"X25","secretor",0.0424287338643803,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X38)",0.00433178773696793,0.0813969575605598,0.0532180546643289,0.00391007867531808,1.10785180981443,"X38","secretor",0.267925820517069,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X40)",0.00439565135292642,0.0878357437732658,0.0500439930727188,0.00556574899495804,0.789768161824833,"X40","secretor",0.42966317597256,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X61)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X61","secretor",0.801809160318023,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X62)",0.0015882177862964,0.0773598462659576,0.0205302603735304,0.00411641798001535,0.385825198997521,"X62","secretor",0.699626131475125,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X63)",0.00881189606646176,0.0974801147612098,0.0903968577391158,0.00313886380345631,2.80735215613964,"X63","secretor",0.0049950602603056,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X75)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X75","secretor",0.81486969104761,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X80)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X80","secretor",0.616710341695564,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X103)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X103","secretor",0.086265785120267,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X110)",0.00223689622826461,0.0753974731387487,0.0296680529883038,0.0019364606031126,1.15514677895801,"X110","secretor",0.248030324705544,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X121)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X121","secretor",0.832191859851288,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X129)",-0.00066265498300645,0.0723563673195071,-0.00915821243596069,0.00218931313558445,-0.302677114678504,"X129","secretor",0.762135940017811,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X137)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X137","secretor",0.647443025223674,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X138)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X138","secretor",0.0299999100163367,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X143)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X143","secretor",0.810117170029078,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X1)1",-0.707812342108018,0.182490577135048,-3.87862405402015,0.122302441295409,-5.78739340450591,"X1","DPP",7.14870223466194e-09,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X2)",-0.937599719238786,0.239553334381958,-3.91394977514203,0.228192868155798,-4.10880377996145,"X2","DPP",3.97713806649893e-05,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X3)1",-0.1056624945709,0.117287236692521,-0.900886554671788,0.0773990478085649,-1.36516530322492,"X3","DPP",0.172201100896127,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X4)",-0.894196769514469,0.139745032266238,-6.39877321585838,0.0921764960492235,-9.70091951680346,"X4","DPP",2.98793551947975e-22,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X5)1",-1.0034662125825,0.194575972258303,-5.15719490405725,0.103957370179158,-9.65267023254967,"X5","DPP",4.78921247465211e-22,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X9)",-0.618956104677664,0.151065961010994,-4.09725725461487,0.0556007857961291,-11.1321467100696,"X9","DPP",8.75024214804492e-29,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X10)1",-0.439507809390221,0.152432217720115,-2.88329997400689,0.0674026333618592,-6.52063261431746,"X10","DPP",7.00114760362657e-11,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X16)",-0.200723079618548,0.138945700793809,-1.44461525957118,0.0952215740325797,-2.10795800907335,"X16","DPP",0.0350346217630709,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X20)1",-0.138184963143043,0.124540584299955,-1.1095576909309,0.0837746242917898,-1.6494847253715,"X20","DPP",0.0990483699184036,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X21)",-0.588566375481974,0.145362174458489,-4.04896512916468,0.0501136508951688,-11.7446317514,"X21","DPP",7.52495685609065e-32,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X22)1",-0.0686383265279187,0.0989574690928601,-0.693614409878547,0.0316919805049393,-2.16579479837876,"X22","DPP",0.0303268710140981,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X25)1",-0.910584452254369,0.13060815176928,-6.9718806974845,0.0764333130774099,-11.913449981321,"X25","DPP",1.00721859479032e-32,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X26)",-0.00762336692535381,0.120864664495614,-0.0630735786771695,0.122749034689951,-0.0621053106006863,"X26","DPP",0.950478967916841,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X35)",-0.214548619681047,0.144032875110678,-1.48958089961186,0.123057437240767,-1.74348356744398,"X35","DPP",0.0812491822248641,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X38)1",-0.0609349803410149,0.107590442286369,-0.566360533948048,0.07019475649464,-0.868084503515128,"X38","DPP",0.38534807377943,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X40)1",-0.686676947793945,0.149886296363885,-4.58131906953571,0.121688819622787,-5.64289266608484,"X40","DPP",1.67216600321896e-08,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X61)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X61","DPP",0.711634838192482,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X62)1",-0.179071538411194,0.116020354132539,-1.54344933481781,0.0611324312087471,-2.92923960114925,"X62","DPP",0.00339792386014414,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X63)1",-0.858335713038503,0.136049469826741,-6.30899711797184,0.0740330657960706,-11.5939506733768,"X63","DPP",4.42252634267227e-31,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X75)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X75","DPP",0.294903183140451,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X80)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X80","DPP",0.686586257243772,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X86)",-0.118213175241901,0.116325765924878,-1.01622520429603,0.0603902791217453,-1.95748681677039,"X86","DPP",0.0502902602496765,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X92)",0.0667184366640354,0.109994656157097,0.606560709356158,0.0722068307934154,0.923990652005177,"X92","DPP",0.355491182842527,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X103)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X103","DPP",0.918665689617991,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X110)1",0.0947651500488525,0.0864803042915143,1.09580037703627,0.0288421327455695,3.2856498818871,"X110","DPP",0.0010174739418086,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X121)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X121","DPP",0.379064068465902,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X129)1",0.0468053728628486,0.0907542038418297,0.51573779374918,0.0185020139781485,2.52974475741545,"X129","DPP",0.0114145530014428,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X137)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X137","DPP",0.687459637623593,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X138)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X138","DPP",0.000610804488748057,"motif_abundance_dropped_more"
"motif_abundance_dropped_more.scale(X143)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X143","DPP",9.26541106380951e-05,"motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X0)",0.00146762411470738,0.0665559204589916,0.0220509926778288,0.00114220701177368,1.28490203577754,"X0","secretor",0.198826519472221,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X5)",0.00146762411470738,0.0665559204589916,0.0220509926778288,0.00114220701177368,1.28490203577754,"X5","secretor",0.198826519472221,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X10)",-0.0130797036971118,0.0952498032457419,-0.137320007510845,0.00515359454535163,-2.53797685906611,"X10","secretor",0.0111495356554061,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X13)",0.00294642591034653,0.0806760044754782,0.0365217133583023,0.00450823850039973,0.653564781474024,"X13","secretor",0.513392240398486,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X14)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X14","secretor",0.10184120659142,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X15)",-0.0139859617721299,0.0935930123793879,-0.149433824348302,0.0049223255395162,-2.84133214267346,"X15","secretor",0.00449254954009616,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X23)",-0.011285421674791,0.0906982703879055,-0.124428190598615,0.00485503831748626,-2.32447633505685,"X23","secretor",0.0200999784757272,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X25)",-0.00735062489798282,0.0878747224472083,-0.0836489116924243,0.00288444101067589,-2.54837067937139,"X25","secretor",0.0108227404943101,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X26)",0.00294642591034653,0.0806760044754782,0.0365217133583023,0.00450823850039973,0.653564781474024,"X26","secretor",0.513392240398486,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X27)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X27","secretor",0.10184120659142,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X28)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X28","secretor",0.0766328780681431,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X29)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X29","secretor",0.10184120659142,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X30)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X30","secretor",0.10184120659142,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X31)",-0.00227262869297703,0.0754400802334328,-0.030124950635589,0.00297977994531477,-0.762683397661757,"X31","secretor",0.445652234227592,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X32)",-0.0139859617721299,0.0935930123793879,-0.149433824348302,0.0049223255395162,-2.84133214267346,"X32","secretor",0.00449254954009616,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X33)",-0.0139859617721299,0.0935930123793879,-0.149433824348302,0.0049223255395162,-2.84133214267346,"X33","secretor",0.00449254954009616,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X40)",-0.011285421674791,0.0906982703879055,-0.124428190598615,0.00485503831748626,-2.32447633505685,"X40","secretor",0.0200999784757272,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X42)",-0.00644381700604727,0.0859225980581844,-0.0749956024570357,0.00291885816684323,-2.20764992257788,"X42","secretor",0.0272686862059734,"smallest_motif_abundance_dropped_more"
"smallest_motif_abundance_dropped_more.scale(X43)",0.0079102541267692,0.0934695612327171,0.0846291993077248,0.00616942812809035,1.28216975099403,"X43","secretor",0.199783104910867,"smallest_motif_abundance_dropped_more"
