"","start","end","igg","start_name","end_name","truth","Enzyme","truth_bokan","truth_bokan_all","k_2010_group_1.spearman.ppcor","k_2010_group_1.spearman.ppcor.glycan","k_2010_group_1.substrateProduct_ratio","k_2010_group_2.spearman.ppcor","k_2010_group_2.spearman.ppcor.glycan","k_2010_group_2.substrateProduct_ratio","k_2010_group_4.spearman.ppcor","k_2010_group_4.spearman.ppcor.glycan","k_2010_group_4.substrateProduct_ratio","k_2013_group_1.spearman.ppcor","k_2013_group_1.spearman.ppcor.glycan","k_2013_group_1.substrateProduct_ratio","k_2013_group_2.spearman.ppcor","k_2013_group_2.spearman.ppcor.glycan","k_2013_group_2.substrateProduct_ratio","k_2013_group_4.spearman.ppcor","k_2013_group_4.spearman.ppcor.glycan","k_2013_group_4.substrateProduct_ratio","split_group_1.spearman.ppcor","split_group_1.spearman.ppcor.glycan","split_group_1.substrateProduct_ratio","split_group_2.spearman.ppcor","split_group_2.spearman.ppcor.glycan","split_group_2.substrateProduct_ratio","split_group_4.spearman.ppcor","split_group_4.spearman.ppcor.glycan","split_group_4.substrateProduct_ratio","vis_group_1.spearman.ppcor","vis_group_1.spearman.ppcor.glycan","vis_group_1.substrateProduct_ratio","vis_group_2.spearman.ppcor","vis_group_2.spearman.ppcor.glycan","vis_group_2.substrateProduct_ratio","vis_group_4.spearman.ppcor","vis_group_4.spearman.ppcor.glycan","vis_group_4.substrateProduct_ratio"
"449","187","164","1","G2N","G2",0,NA,NA,NA,0.499350152404966,0.214931230181501,2.30753028302298,NA,NA,NA,NA,NA,NA,0.534074365176455,0.298000778321227,2.23521491538998,NA,NA,NA,NA,NA,NA,0.552056866087962,0.213435155411885,2.26105637716439,NA,NA,NA,NA,NA,NA,0.378676841142562,0.182211455827353,2.29648000553612,NA,NA,NA,NA,NA,NA
"450","187","164","2","G2N","G2",0,NA,NA,NA,NA,NA,NA,0.490671347207461,0.228094940103102,2.26831414000801,NA,NA,NA,NA,NA,NA,0.7434610673008,0.291634943148168,2.21126267778374,NA,NA,NA,NA,NA,NA,0.57290163458176,0.383555381869333,2.22299006211207,NA,NA,NA,NA,NA,NA,0.413925997837126,0.202466796424854,2.26534757352121,NA,NA,NA
"451","187","165","1","G2N","G1S",0,NA,NA,NA,0.0886632663936565,0.0360645937611743,1.73865699693529,NA,NA,NA,NA,NA,NA,0.118334661034561,0.0899671504799358,1.64728017462398,NA,NA,NA,NA,NA,NA,0.203083515068471,0.106212205154406,1.65064044766664,NA,NA,NA,NA,NA,NA,0.146163551569148,0.248392768439407,1.73567242259876,NA,NA,NA,NA,NA,NA
"452","187","165","2","G2N","G1S",0,NA,NA,NA,NA,NA,NA,0.0500846143676518,-0.229952538286868,1.78582733715146,NA,NA,NA,NA,NA,NA,0.1921495059838,-0.0149133244933396,1.66167559893687,NA,NA,NA,NA,NA,NA,0.208982874683869,0.0477257620927672,1.66550581669158,NA,NA,NA,NA,NA,NA,0.0849065347713812,-0.0377033413825163,1.78851755050272,NA,NA,NA
"453","187","173","1","G2N","G1N",1,NA,NA,NA,0.259126793527571,0.00119487871817387,2.11356826179844,NA,NA,NA,NA,NA,NA,0.504307699784822,0.519115357824479,2.09147670099874,NA,NA,NA,NA,NA,NA,0.41175153317372,0.265781249358057,2.09446197617427,NA,NA,NA,NA,NA,NA,0.283080669254808,0.285930650140734,2.12015143474819,NA,NA,NA,NA,NA,NA
"454","187","173","2","G2N","G1N",1,NA,NA,NA,NA,NA,NA,0.228765843004461,0.0927176055392613,2.06428920924878,NA,NA,NA,NA,NA,NA,0.27872043368138,0.0195742363786076,2.03119582805258,NA,NA,NA,NA,NA,NA,0.395037363540446,0.15483142447077,2.04015291389885,NA,NA,NA,NA,NA,NA,0.347834630527781,0.300713162286814,2.05646860138392,NA,NA,NA
"455","187","176","1","G2N","G1F",0,NA,NA,NA,0.0070772343983536,0.0111089485421034,2.59468905804559,NA,NA,NA,NA,NA,NA,-0.0524584688350732,0.104645263448434,2.50410834604247,NA,NA,NA,NA,NA,NA,-0.0411198311026334,0.0136008587354421,2.53258209765538,NA,NA,NA,NA,NA,NA,-0.0235865017034958,-0.00988384418444846,2.58650096965022,NA,NA,NA,NA,NA,NA
"456","187","176","2","G2N","G1F",0,NA,NA,NA,NA,NA,NA,0.065872380516554,0.139880137735788,2.63123319942471,NA,NA,NA,NA,NA,NA,0.0108861454151565,0.122825721226655,2.50534410162884,NA,NA,NA,NA,NA,NA,-0.0156689431363981,-0.120262346537093,2.51866867416041,NA,NA,NA,NA,NA,NA,0.0144246869640737,0.0900190872042514,2.60186876768915,NA,NA,NA
"457","187","182","1","G2N","G0FN",0,NA,NA,NA,-0.151625062615629,-0.0612245328626142,1.52071589864576,NA,NA,NA,NA,NA,NA,-0.0955484233495467,0.00139351072276588,1.48946240109114,NA,NA,NA,NA,NA,NA,-0.0758182593746378,0.0280158275518389,1.49539679044331,NA,NA,NA,NA,NA,NA,-0.0388937762545414,-0.0140379241953883,1.52137581949097,NA,NA,NA,NA,NA,NA
"458","187","182","2","G2N","G0FN",0,NA,NA,NA,NA,NA,NA,-0.0964877934939914,-0.0231645783072391,1.516113435036,NA,NA,NA,NA,NA,NA,-0.033529369549745,-0.00164150705799903,1.45957910571739,NA,NA,NA,NA,NA,NA,-0.0457769124139492,-0.0234264665892276,1.46065909344948,NA,NA,NA,NA,NA,NA,-0.0878053543213032,-0.0209011949875187,1.50092145309834,NA,NA,NA
"459","187","184","1","G2N","G2S",0,NA,NA,NA,-0.203704809035584,0.0599938485760054,0.906686092358284,NA,NA,NA,NA,NA,NA,-0.411244275292762,-0.276991123468521,0.857825861585835,NA,NA,NA,NA,NA,NA,-0.346922906221406,0.0529184470077671,0.865317221903181,NA,NA,NA,NA,NA,NA,-0.152908349914242,0.0643421933037288,0.903182836927179,NA,NA,NA,NA,NA,NA
"460","187","184","2","G2N","G2S",0,NA,NA,NA,NA,NA,NA,-0.0772972185232436,0.327882307911562,0.898884090584323,NA,NA,NA,NA,NA,NA,-0.427255348942179,-0.0926670937494732,0.846829520464978,NA,NA,NA,NA,NA,NA,-0.405903496669631,-0.107503200881697,0.850547994333396,NA,NA,NA,NA,NA,NA,-0.110697164079383,0.11200557439391,0.899909001161532,NA,NA,NA
"461","187","187","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"462","187","187","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"463","187","187",NA,"G2N","G2N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","187","188","1","G2N","G1NS",0,NA,NA,NA,-0.405075155355518,-0.0446803808531569,0.423830899216035,NA,NA,NA,NA,NA,NA,-0.46889512012546,0.0241694500308617,0.429081840610636,NA,NA,NA,NA,NA,NA,-0.410169192286127,0.0475971644067234,0.428153467684472,NA,NA,NA,NA,NA,NA,-0.4057319312252,0.0435219927817141,0.429795543600564,NA,NA,NA,NA,NA,NA
"465","187","188","2","G2N","G1NS",0,NA,NA,NA,NA,NA,NA,-0.229725787197833,0.149109103717854,0.430996720618043,NA,NA,NA,NA,NA,NA,-0.200901674082225,0.126614635192831,0.416832556398243,NA,NA,NA,NA,NA,NA,-0.39932797282367,0.0421917479197091,0.436438573502093,NA,NA,NA,NA,NA,NA,-0.278853460745386,0.189611295659367,0.432020386146664,NA,NA,NA
"466","187","189","1","G2N","G2F",0,NA,NA,NA,0.0380923578790438,0.144882864850611,1.28299575289136,NA,NA,NA,NA,NA,NA,-0.00984929309771852,-0.067539846388251,1.23605511903595,NA,NA,NA,NA,NA,NA,-0.0319490840680689,-0.000456738561555187,1.25291357606731,NA,NA,NA,NA,NA,NA,0.0295725720982473,0.0137291462563669,1.28027699915455,NA,NA,NA,NA,NA,NA
"467","187","189","2","G2N","G2F",0,NA,NA,NA,NA,NA,NA,-0.0377514000860635,-0.0385318848678181,1.28897313239819,NA,NA,NA,NA,NA,NA,-0.142687269732046,-0.20990464149967,1.23137027642344,NA,NA,NA,NA,NA,NA,-0.0366005543728359,0.0954277828573085,1.23944926465053,NA,NA,NA,NA,NA,NA,0.0052882245538308,-0.00686371018832593,1.27759324038163,NA,NA,NA
"468","187","190","1","G2N","G1FS",0,NA,NA,NA,-0.0580064143743425,-0.0973791176041122,1.18762264501355,NA,NA,NA,NA,NA,NA,-0.00515814310359439,-0.102173960460411,1.1447856275888,NA,NA,NA,NA,NA,NA,-0.0202439558540903,-0.0303586190876213,1.14671839241101,NA,NA,NA,NA,NA,NA,-0.0697814059083181,0.058139075512978,1.1830938029437,NA,NA,NA,NA,NA,NA
"469","187","190","2","G2N","G1FS",0,NA,NA,NA,NA,NA,NA,-0.036286344679243,-0.00199484555652343,1.22673299575819,NA,NA,NA,NA,NA,NA,0.0698412719687388,-0.141512455768155,1.16641604352896,NA,NA,NA,NA,NA,NA,0.0135653677227513,0.0542137147220492,1.16514445831836,NA,NA,NA,NA,NA,NA,-0.0524356050746755,0.0145600057201646,1.21604143404819,NA,NA,NA
"470","187","195","1","G2N","G1FN",0,NA,NA,NA,-0.142127424125673,-0.138416811381473,1.17466397852242,NA,NA,NA,NA,NA,NA,-0.139584947601854,-0.0702165052504782,1.15361828470234,NA,NA,NA,NA,NA,NA,-0.114550527419483,-0.0444551870143031,1.15829140207032,NA,NA,NA,NA,NA,NA,-0.0493152841352491,-0.0303795473342401,1.17789526857888,NA,NA,NA,NA,NA,NA
"471","187","195","2","G2N","G1FN",0,NA,NA,NA,NA,NA,NA,0.0214143149871853,-0.0518489238337292,1.1580372627512,NA,NA,NA,NA,NA,NA,0.038006049657714,0.151140583641757,1.11523210544759,NA,NA,NA,NA,NA,NA,0.0066435121787191,0.0884291041360723,1.11754481219926,NA,NA,NA,NA,NA,NA,-0.0325111388550754,-0.13856635268751,1.14903806805485,NA,NA,NA
"472","187","196","1","G2N","G2NS",1,"ST6GAL1",NA,"T",0.622189403080223,0.0140156385695778,0.204963433230621,NA,NA,NA,NA,NA,NA,0.605446961973303,0.313760743521024,0.214514206654517,NA,NA,NA,NA,NA,NA,0.646875996662967,0.242477565926126,0.213564355939027,NA,NA,NA,NA,NA,NA,0.750258694703359,0.311781042543869,0.201904093614207,NA,NA,NA,NA,NA,NA
"473","187","196","2","G2N","G2NS",1,"ST6GAL1",NA,"T",NA,NA,NA,0.594131604715705,0.252889156877547,0.211962342022641,NA,NA,NA,NA,NA,NA,0.457313231726987,0.273380360884711,0.220218598127851,NA,NA,NA,NA,NA,NA,0.677809275674773,0.302318129171168,0.218771317860556,NA,NA,NA,NA,NA,NA,0.598721205027298,0.04583592831778,0.214573195170915,NA,NA,NA
"474","187","197","1","G2N","G2FS",0,NA,NA,NA,-0.0603947389678497,-0.268979385606544,0.619148099383016,NA,NA,NA,NA,NA,NA,0.0828324887689311,-0.00199506707264561,0.59352289389402,NA,NA,NA,NA,NA,NA,-0.0123851537731223,-0.132911635393697,0.59636973685912,NA,NA,NA,NA,NA,NA,-0.00939306701283393,-0.127851788788425,0.617253735442003,NA,NA,NA,NA,NA,NA
"475","187","197","2","G2N","G2FS",0,NA,NA,NA,NA,NA,NA,-0.0668645173619254,-0.14333840196405,0.624212623092924,NA,NA,NA,NA,NA,NA,0.0462154046502893,0.180753555803188,0.593700415208628,NA,NA,NA,NA,NA,NA,0.0268860230627896,-0.124314819203488,0.593442731698436,NA,NA,NA,NA,NA,NA,-0.0426951045985051,-0.16462673497042,0.62019008228876,NA,NA,NA
"476","187","199","1","G2N","G2FN",0,"",NA,"F",0.0747479863598176,0.022140566707369,0.558465461308654,NA,NA,NA,NA,NA,NA,0.0847826188858168,0.00614185425321952,0.548195946500589,NA,NA,NA,NA,NA,NA,0.157521401903381,0.0737376937243135,0.550483149487421,NA,NA,NA,NA,NA,NA,0.127665532219157,0.156513810871064,0.561086357986316,NA,NA,NA,NA,NA,NA
"477","187","199","2","G2N","G2FN",0,"",NA,"F",NA,NA,NA,0.109830294198962,0.053540207627313,0.560418018705617,NA,NA,NA,NA,NA,NA,0.139111444282624,-0.00258207428915554,0.54285662343162,NA,NA,NA,NA,NA,NA,0.175698559778635,-0.0253622719311726,0.544412516832831,NA,NA,NA,NA,NA,NA,0.131737225035386,0.0804015568900608,0.557120341793402,NA,NA,NA
"478","187","200","1","G2N","G1FNS",0,NA,NA,NA,0.0756173767807092,0.129214696406041,0.519079017449167,NA,NA,NA,NA,NA,NA,-0.0398990332185086,0.10167029242272,0.511494487507606,NA,NA,NA,NA,NA,NA,-0.0917272688490367,0.00453821865712483,0.507655011871227,NA,NA,NA,NA,NA,NA,-0.0664650196015653,-0.0810261053080261,0.521418807836164,NA,NA,NA,NA,NA,NA
"479","187","200","2","G2N","G1FNS",0,NA,NA,NA,NA,NA,NA,-0.0317550727266616,0.136299072076584,0.511666019558294,NA,NA,NA,NA,NA,NA,-0.158293742575902,0.16728790754928,0.49664659506211,NA,NA,NA,NA,NA,NA,-0.176476873555071,0.0836443586874973,0.492504642216523,NA,NA,NA,NA,NA,NA,-0.0361790820865981,0.0678896024727952,0.510961451124388,NA,NA,NA
"480","187","201","1","G2N","G2FNS",0,NA,NA,NA,0.2117052941206,0.19044290765251,0.258471125080333,NA,NA,NA,NA,NA,NA,0.281318186931908,0.0138338538561235,0.25341869421553,NA,NA,NA,NA,NA,NA,0.276659897255518,0.0541570613791168,0.251363575737134,NA,NA,NA,NA,NA,NA,0.144298237356134,-0.0181228084764876,0.259908039227702,NA,NA,NA,NA,NA,NA
"481","187","201","2","G2N","G2FNS",0,NA,NA,NA,NA,NA,NA,0.161443062102225,-0.0540247675592539,0.259715877073692,NA,NA,NA,NA,NA,NA,0.207416908206617,-0.0672062687253397,0.252183011107323,NA,NA,NA,NA,NA,NA,0.250373435119884,-0.0637592495548691,0.250256243032583,NA,NA,NA,NA,NA,NA,0.15111725483956,0.0413378417730625,0.259342938570481,NA,NA,NA
"482","188","108","1","G1NS","G0",0,NA,NA,NA,NA,0.0217069617219919,14.1362298258963,NA,NA,NA,NA,NA,NA,NA,-0.096131201073087,13.4388017095238,NA,NA,NA,NA,NA,NA,NA,0.0103292803798873,13.5645888373472,NA,NA,NA,NA,NA,NA,NA,-0.00851669598778372,13.8524538571762,NA,NA,NA,NA,NA,NA
"483","188","108","2","G1NS","G0",0,NA,NA,NA,NA,NA,NA,NA,0.0326010248020215,13.7509727656251,NA,NA,NA,NA,NA,NA,NA,-0.0279095038159947,13.7549402513014,NA,NA,NA,NA,NA,NA,NA,-0.0264638396240848,13.1306729229115,NA,NA,NA,NA,NA,NA,NA,0.00540829131616536,13.632333309014,NA,NA,NA
"484","188","139","1","G1NS","G1",0,NA,NA,NA,0.198817337878715,-0.0859420174120932,11.1000512868916,NA,NA,NA,NA,NA,NA,0.115481216851596,0.0347824684652154,10.558365685912,NA,NA,NA,NA,NA,NA,0.0537090368922158,-0.0384627148964378,10.6754705804789,NA,NA,NA,NA,NA,NA,0.149094577593176,0.0168485150827027,10.9037771555795,NA,NA,NA,NA,NA,NA
"485","188","139","2","G1NS","G1",0,NA,NA,NA,NA,NA,NA,0.0788839818668718,-0.0196296878940149,10.791148498775,NA,NA,NA,NA,NA,NA,-0.0501262858843005,-0.0930955758798097,10.7704336183466,NA,NA,NA,NA,NA,NA,0.0647759234596236,-0.0441046294394444,10.314180095646,NA,NA,NA,NA,NA,NA,0.0589753825876863,-0.0807176646017466,10.7257038079405,NA,NA,NA
"486","188","148","1","G1NS","G0N",0,NA,NA,NA,0.149267370268225,-0.0925845744255636,6.43583377643636,NA,NA,NA,NA,NA,NA,-0.00261971754265413,0.00895010897792769,6.25175216632104,NA,NA,NA,NA,NA,NA,0.0472828704291654,0.00495376433830805,6.2659888904676,NA,NA,NA,NA,NA,NA,0.132145622471841,0.0155918501746277,6.33967394743861,NA,NA,NA,NA,NA,NA
"487","188","148","2","G1NS","G0N",0,NA,NA,NA,NA,NA,NA,0.0721696811694797,-0.0476358108309051,6.18631043651125,NA,NA,NA,NA,NA,NA,0.191310519485572,0.0862474681257919,6.29412631672915,NA,NA,NA,NA,NA,NA,-0.0576734249378409,0.0563012629414973,6.00240651366317,NA,NA,NA,NA,NA,NA,0.0637289125958583,0.113817571504488,6.12963011019539,NA,NA,NA
"488","188","154","1","G1NS","G0F",0,NA,NA,NA,0.20095701751515,-0.105079685362787,7.84890137735451,NA,NA,NA,NA,NA,NA,0.243722956100858,-0.100254624054198,7.46331626595407,NA,NA,NA,NA,NA,NA,0.263283356958948,-0.0730036062811581,7.56234176058444,NA,NA,NA,NA,NA,NA,0.283503064909216,0.0329197895499372,7.6964427248451,NA,NA,NA,NA,NA,NA
"489","188","154","2","G1NS","G0F",0,NA,NA,NA,NA,NA,NA,0.0727655393035284,-0.0232130174645797,7.86970536341956,NA,NA,NA,NA,NA,NA,-0.00980508056543924,-0.120900271607763,7.77407266646905,NA,NA,NA,NA,NA,NA,0.0218865905175523,-0.0866968956880014,7.42633891169107,NA,NA,NA,NA,NA,NA,0.0930231346899408,0.00478489198041751,7.75119447957838,NA,NA,NA
"490","188","164","1","G1NS","G2",0,NA,NA,NA,-0.184382863755254,0.190433586986677,5.45838142583283,NA,NA,NA,NA,NA,NA,-0.168805251154301,-0.12583558010147,5.21440676140378,NA,NA,NA,NA,NA,NA,-0.156858039057141,-0.193902674744044,5.28688201401935,NA,NA,NA,NA,NA,NA,-0.188655857828466,-0.0221515960179713,5.35109964006851,NA,NA,NA,NA,NA,NA
"491","188","164","2","G1NS","G2",0,NA,NA,NA,NA,NA,NA,-0.25123935253581,-0.130763384584685,5.27040256933764,NA,NA,NA,NA,NA,NA,-0.107784853774358,-0.0316962366401907,5.3281382388897,NA,NA,NA,NA,NA,NA,-0.222744704694683,-0.0658661879621244,5.09798165652811,NA,NA,NA,NA,NA,NA,-0.242249845366908,-0.0686981218345279,5.24948882953287,NA,NA,NA
"492","188","165","1","G1NS","G1S",0,NA,NA,NA,0.030128749765223,0.118086408474985,4.1124324779368,NA,NA,NA,NA,NA,NA,0.110730991281173,0.30221117437593,3.84258893594583,NA,NA,NA,NA,NA,NA,0.165363830460616,0.317402992238902,3.85911148854299,NA,NA,NA,NA,NA,NA,-0.0191020023041686,-0.142809456150139,4.04407544874827,NA,NA,NA,NA,NA,NA
"493","188","165","2","G1NS","G1S",0,NA,NA,NA,NA,NA,NA,0.0251212110116263,-0.00518436936935521,4.14920677825576,NA,NA,NA,NA,NA,NA,0.0567988824955965,-0.00652334078934349,4.00363332170513,NA,NA,NA,NA,NA,NA,0.0233666854307223,0.00892332882492659,3.8194325112964,NA,NA,NA,NA,NA,NA,0.0908449204814841,-0.0189015977299191,4.14438899863287,NA,NA,NA
"494","188","173","1","G1NS","G1N",1,NA,NA,NA,0.520850395989394,-0.0424690646102326,4.99786115828314,NA,NA,NA,NA,NA,NA,0.527385852184821,-0.0633821911761688,4.87808468912855,NA,NA,NA,NA,NA,NA,0.560627666845487,-0.0194590520657067,4.89608844697088,NA,NA,NA,NA,NA,NA,0.557400707199083,-0.0299238162492713,4.93888105426803,NA,NA,NA,NA,NA,NA
"495","188","173","2","G1NS","G1N",1,NA,NA,NA,NA,NA,NA,0.464284711794223,-0.047559563965225,4.79494667138167,NA,NA,NA,NA,NA,NA,0.32267525877373,-0.303068875451541,4.88952862083094,NA,NA,NA,NA,NA,NA,0.600036608100174,-0.109439529192717,4.67766188801422,NA,NA,NA,NA,NA,NA,0.485809763575074,-0.113924589481784,4.76452242857306,NA,NA,NA
"496","188","176","1","G1NS","G1F",0,NA,NA,NA,-0.0425788709284633,-0.153780984928917,6.13842606070535,NA,NA,NA,NA,NA,NA,-0.0642010602227429,-0.025566339222676,5.84183450345903,NA,NA,NA,NA,NA,NA,-0.0531303961552282,0.0163376621223038,5.92148759261248,NA,NA,NA,NA,NA,NA,-0.0605201708081285,-0.0127652092144613,6.02679021874013,NA,NA,NA,NA,NA,NA
"497","188","176","2","G1NS","G1F",0,NA,NA,NA,NA,NA,NA,0.0304038491811322,-0.0433647439151274,6.11339991303681,NA,NA,NA,NA,NA,NA,0.112809939160569,-0.0083362193360825,6.03629156515786,NA,NA,NA,NA,NA,NA,0.0136481597841571,-0.0826795189038948,5.77565467076763,NA,NA,NA,NA,NA,NA,0.00908890800914001,0.00257803271083321,6.0293182077725,NA,NA,NA
"498","188","182","1","G1NS","G0FN",0,NA,NA,NA,-0.111854172136993,-0.00654879855444308,3.59768299233926,NA,NA,NA,NA,NA,NA,-0.116240168892534,0.00752675455813943,3.47457055633167,NA,NA,NA,NA,NA,NA,-0.117939250883322,-0.00793166296526678,3.49621210180111,NA,NA,NA,NA,NA,NA,-0.119152369831287,-0.0269819965992397,3.54483302659174,NA,NA,NA,NA,NA,NA
"499","188","182","2","G1NS","G0FN",0,NA,NA,NA,NA,NA,NA,-0.129807478801849,-0.0483363365604965,3.52256970044638,NA,NA,NA,NA,NA,NA,-0.146582126931273,0.0231759381265633,3.51593353998752,NA,NA,NA,NA,NA,NA,-0.106051972144599,-0.0434407670713745,3.34945533873007,NA,NA,NA,NA,NA,NA,-0.183491263910551,-0.182077635096554,3.47812954990531,NA,NA,NA
"500","188","184","1","G1NS","G2S",0,NA,NA,NA,-0.0205090795276015,-0.182474095774317,2.14507429331746,NA,NA,NA,NA,NA,NA,0.00368464629354111,0.0832503230913341,2.00141420972529,NA,NA,NA,NA,NA,NA,0.0102251053437101,0.153492702540721,2.02349774029697,NA,NA,NA,NA,NA,NA,0.0339408499491289,-0.0155234345249517,2.10476501965518,NA,NA,NA,NA,NA,NA
"501","188","184","2","G1NS","G2S",0,NA,NA,NA,NA,NA,NA,0.124745981230566,0.0251022737888342,2.08876834239486,NA,NA,NA,NA,NA,NA,0.250076699585564,0.0545810437118661,2.04067667732007,NA,NA,NA,NA,NA,NA,0.0790772683369315,0.0415333054396445,1.9506871508688,NA,NA,NA,NA,NA,NA,0.0889791308831929,0.0663990214343644,2.085513595742,NA,NA,NA
"502","188","187","1","G1NS","G2N",0,NA,NA,NA,-0.405075155355518,-0.0446803808531569,2.36489825798953,NA,NA,NA,NA,NA,NA,-0.468895120125461,0.0241694500308599,2.33258906444161,NA,NA,NA,NA,NA,NA,-0.410169192286126,0.0475971644067245,2.33787942261919,NA,NA,NA,NA,NA,NA,-0.4057319312252,0.0435219927817143,2.32973120449187,NA,NA,NA,NA,NA,NA
"503","188","187","2","G1NS","G2N",0,NA,NA,NA,NA,NA,NA,-0.229725787197833,0.149109103717856,2.32315744940533,NA,NA,NA,NA,NA,NA,-0.200901674082224,0.126614635192833,2.4089876219247,NA,NA,NA,NA,NA,NA,-0.39932797282367,0.0421917479197093,2.29313141566284,NA,NA,NA,NA,NA,NA,-0.278853460745386,0.189611295659368,2.31694880395787,NA,NA,NA
"504","188","188","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"505","188","188","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"506","188","188",NA,"G1NS","G1NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","188","189","1","G1NS","G2F",0,NA,NA,NA,0.103444278149638,0.0302555358945143,3.03573224170133,NA,NA,NA,NA,NA,NA,0.171179778066527,0.0923191998055659,2.8840208048564,NA,NA,NA,NA,NA,NA,0.203872147505011,0.0500300972386225,2.92987370126816,NA,NA,NA,NA,NA,NA,0.143938564578225,0.109180394012196,2.98355386331532,NA,NA,NA,NA,NA,NA
"508","188","189","2","G1NS","G2F",0,NA,NA,NA,NA,NA,NA,0.100047245749118,0.0248958817052403,2.99507015924325,NA,NA,NA,NA,NA,NA,0.00347666613888192,0.0234695669383518,2.96748090295101,NA,NA,NA,NA,NA,NA,0.173884425901964,0.0361559526668116,2.84245865836752,NA,NA,NA,NA,NA,NA,0.164677696074236,0.0433984908475295,2.96078467363534,NA,NA,NA
"509","188","190","1","G1NS","G1FS",0,NA,NA,NA,0.00679731639470824,0.0431308539197184,2.80939268315377,NA,NA,NA,NA,NA,NA,-0.143788196852823,-0.0266364500768591,2.67065299274358,NA,NA,NA,NA,NA,NA,-0.149066224102756,-0.120481479856595,2.6811173321055,NA,NA,NA,NA,NA,NA,-0.037170833863073,-0.0417541359695332,2.75657793040394,NA,NA,NA,NA,NA,NA
"510","188","190","2","G1NS","G1FS",0,NA,NA,NA,NA,NA,NA,0.0066804374024556,0.108924926911508,2.85015274676761,NA,NA,NA,NA,NA,NA,-0.0177150587538878,0.0540603365710093,2.81036501339119,NA,NA,NA,NA,NA,NA,-0.0460151354285503,0.0762483080397725,2.67190301362266,NA,NA,NA,NA,NA,NA,-0.0696869310527939,-0.0727791797918653,2.817853805537,NA,NA,NA
"511","188","195","1","G1NS","G1FN",0,NA,NA,NA,-0.243912522725038,0.129342805609313,2.77918345255055,NA,NA,NA,NA,NA,NA,-0.263293028315692,-0.0459001645751681,2.69140401290629,NA,NA,NA,NA,NA,NA,-0.309732689865781,0.0478044284702987,2.70830939554126,NA,NA,NA,NA,NA,NA,-0.289430307264479,-0.00917789981175166,2.74473608933444,NA,NA,NA,NA,NA,NA
"512","188","195","2","G1NS","G1FN",0,NA,NA,NA,NA,NA,NA,-0.117359091101572,-0.013341683675123,2.69071404847756,NA,NA,NA,NA,NA,NA,0.0542374611290174,0.036977297601191,2.68664492250975,NA,NA,NA,NA,NA,NA,-0.146915005869494,0.0869071886742515,2.56273833999659,NA,NA,NA,NA,NA,NA,-0.105665686765652,-0.0368065593047342,2.66273731473546,NA,NA,NA
"513","188","196","1","G1NS","G2NS",1,"B4GALT-TP","TP","T",0.737983903854979,0.252826728662694,0.483486693597308,NA,NA,NA,NA,NA,NA,0.805501951086658,0.238342927330597,0.499957916374541,NA,NA,NA,NA,NA,NA,0.72223887004853,0.277103665522734,0.498900967200581,NA,NA,NA,NA,NA,NA,0.592800920431483,-0.0646109002843541,0.469805855068536,NA,NA,NA,NA,NA,NA
"514","188","196","2","G1NS","G2NS",1,"B4GALT-TP","TP","T",NA,NA,NA,0.54769997379314,0.190047559277167,0.492102033932865,NA,NA,NA,NA,NA,NA,0.166605559564811,0.119232124154068,0.530281429625803,NA,NA,NA,NA,NA,NA,0.604619908532655,0.106954685225075,0.501531972960947,NA,NA,NA,NA,NA,NA,0.70997474814529,0.168603381355174,0.496745101570929,NA,NA,NA
"515","188","197","1","G1NS","G2FS",0,NA,NA,NA,0.113284532232128,-0.0666245712270315,1.46486608010691,NA,NA,NA,NA,NA,NA,-0.0299966653436023,-0.306142631654391,1.3848243196324,NA,NA,NA,NA,NA,NA,0.0150477320922274,-0.114128063795289,1.39455678983238,NA,NA,NA,NA,NA,NA,0.122314737306228,-0.0872091467803169,1.43838916010585,NA,NA,NA,NA,NA,NA
